id,sumber,kelompok,nama_kelompok,kategori,sepakat_3_algoritma,jarak_ke_pusat
2746,latih,3,TV/monitor CRT,layar,1,0.5478
2747,latih,7,TV/monitor layar datar,layar,0,0.7814
2748,latih,7,TV/monitor layar datar,layar,1,0.5803
2749,latih,7,TV/monitor layar datar,layar,0,0.9057
2750,latih,3,TV/monitor CRT,layar,1,0.5949
2751,latih,3,TV/monitor CRT,layar,1,0.5886
2752,latih,7,TV/monitor layar datar,layar,1,0.7756
2753,latih,7,TV/monitor layar datar,layar,1,0.5347
2754,latih,7,TV/monitor layar datar,layar,0,0.8807
2755,latih,3,TV/monitor CRT,layar,1,0.619
2756,latih,7,TV/monitor layar datar,layar,0,0.81
2757,latih,3,TV/monitor CRT,layar,1,0.4939
2758,latih,3,TV/monitor CRT,layar,1,0.583
2759,latih,7,TV/monitor layar datar,layar,0,0.8121
2760,latih,3,TV/monitor CRT,layar,1,0.5634
2761,latih,7,TV/monitor layar datar,layar,0,0.7624
2762,latih,3,TV/monitor CRT,layar,1,0.5235
2763,latih,3,TV/monitor CRT,layar,1,0.604
2764,latih,3,TV/monitor CRT,layar,1,0.5034
2765,latih,7,TV/monitor layar datar,layar,0,0.7002
2766,latih,7,TV/monitor layar datar,layar,1,0.7516
2767,latih,7,TV/monitor layar datar,layar,0,0.7862
2768,latih,3,TV/monitor CRT,layar,1,0.4822
2769,latih,3,TV/monitor CRT,layar,1,0.5339
2770,latih,3,TV/monitor CRT,layar,1,0.5715
2771,latih,7,TV/monitor layar datar,layar,1,0.5742
2772,latih,7,TV/monitor layar datar,layar,1,0.5737
2773,latih,3,TV/monitor CRT,layar,1,0.5648
2774,latih,7,TV/monitor layar datar,layar,1,0.6866
2775,latih,7,TV/monitor layar datar,layar,1,0.5546
2776,latih,7,TV/monitor layar datar,layar,0,0.6891
2777,latih,7,TV/monitor layar datar,layar,0,0.7239
2778,latih,3,TV/monitor CRT,layar,1,0.4904
2779,latih,7,TV/monitor layar datar,layar,0,0.5824
2780,latih,7,TV/monitor layar datar,layar,1,0.5991
2781,latih,3,TV/monitor CRT,layar,1,0.5934
2782,latih,8,Mesin cuci front-load,besar,1,0.3069
2783,latih,8,Mesin cuci front-load,besar,1,0.1613
2784,latih,8,Mesin cuci front-load,besar,1,0.1475
2785,latih,6,Mesin cuci bukaan atas,besar,1,0.1809
2786,latih,8,Mesin cuci front-load,besar,1,0.1573
2787,latih,6,Mesin cuci bukaan atas,besar,1,0.3551
2788,latih,8,Mesin cuci front-load,besar,1,0.1884
2789,latih,8,Mesin cuci front-load,besar,1,0.1936
2790,latih,6,Mesin cuci bukaan atas,besar,1,0.2178
2791,latih,8,Mesin cuci front-load,besar,1,0.3788
2792,latih,6,Mesin cuci bukaan atas,besar,1,0.2508
2793,latih,6,Mesin cuci bukaan atas,besar,1,0.1674
2794,latih,8,Mesin cuci front-load,besar,1,0.4282
2795,latih,6,Mesin cuci bukaan atas,besar,1,0.1222
2796,latih,8,Mesin cuci front-load,besar,1,0.1575
2797,latih,6,Mesin cuci bukaan atas,besar,1,0.1433
2798,latih,6,Mesin cuci bukaan atas,besar,1,0.3899
2799,latih,8,Mesin cuci front-load,besar,1,0.1743
2800,latih,8,Mesin cuci front-load,besar,1,0.1852
2801,latih,8,Mesin cuci front-load,besar,1,0.2895
2802,latih,6,Mesin cuci bukaan atas,besar,1,0.2844
2803,latih,8,Mesin cuci front-load,besar,1,0.2391
2804,latih,8,Mesin cuci front-load,besar,1,0.1943
2805,latih,8,Mesin cuci front-load,besar,1,0.1884
2806,latih,8,Mesin cuci front-load,besar,1,0.2264
2807,latih,6,Mesin cuci bukaan atas,besar,1,0.1466
2808,latih,6,Mesin cuci bukaan atas,besar,1,0.1732
2809,latih,8,Mesin cuci front-load,besar,1,0.1813
2810,latih,6,Mesin cuci bukaan atas,besar,1,0.1784
2811,latih,8,Mesin cuci front-load,besar,1,0.2543
2812,latih,6,Mesin cuci bukaan atas,besar,1,0.3091
2813,latih,8,Mesin cuci front-load,besar,1,0.1268
2814,latih,6,Mesin cuci bukaan atas,besar,1,0.1997
2815,latih,6,Mesin cuci bukaan atas,besar,1,0.1542
2816,latih,8,Mesin cuci front-load,besar,1,0.2129
2817,latih,6,Mesin cuci bukaan atas,besar,1,0.1824
2818,latih,8,Mesin cuci front-load,besar,1,0.2224
2819,latih,8,Mesin cuci front-load,besar,1,0.1837
2820,latih,8,Mesin cuci front-load,besar,1,0.2997
2821,latih,8,Mesin cuci front-load,besar,1,0.1661
2822,latih,6,Mesin cuci bukaan atas,besar,1,0.1781
2823,latih,8,Mesin cuci front-load,besar,1,0.2959
2824,latih,8,Mesin cuci front-load,besar,1,0.2575
2825,latih,8,Mesin cuci front-load,besar,1,0.2471
2826,latih,8,Mesin cuci front-load,besar,1,0.2348
2827,latih,6,Mesin cuci bukaan atas,besar,1,0.1802
2828,latih,8,Mesin cuci front-load,besar,1,0.2104
2829,latih,8,Mesin cuci front-load,besar,1,0.1654
2830,latih,8,Mesin cuci front-load,besar,1,0.1771
2831,latih,6,Mesin cuci bukaan atas,besar,1,0.1561
2832,latih,6,Mesin cuci bukaan atas,besar,1,0.1844
2833,latih,8,Mesin cuci front-load,besar,1,0.2015
2834,latih,8,Mesin cuci front-load,besar,1,0.2205
2835,latih,8,Mesin cuci front-load,besar,1,0.3225
2836,latih,8,Mesin cuci front-load,besar,1,0.2744
2837,latih,8,Mesin cuci front-load,besar,1,0.3414
2838,latih,8,Mesin cuci front-load,besar,1,0.2557
2839,latih,8,Mesin cuci front-load,besar,1,0.1661
2840,latih,6,Mesin cuci bukaan atas,besar,1,0.1559
2841,latih,8,Mesin cuci front-load,besar,1,0.2233
2842,latih,8,Mesin cuci front-load,besar,1,0.2023
2843,latih,6,Mesin cuci bukaan atas,besar,1,0.1896
2844,latih,6,Mesin cuci bukaan atas,besar,1,0.1661
2845,latih,8,Mesin cuci front-load,besar,1,0.2686
2846,latih,8,Mesin cuci front-load,besar,1,0.1835
2847,latih,6,Mesin cuci bukaan atas,besar,1,0.2404
2848,latih,8,Mesin cuci front-load,besar,1,0.1239
2849,latih,8,Mesin cuci front-load,besar,1,0.1905
2850,latih,8,Mesin cuci front-load,besar,1,0.1724
2851,latih,8,Mesin cuci front-load,besar,1,0.2101
2852,latih,6,Mesin cuci bukaan atas,besar,1,0.2357
2853,latih,8,Mesin cuci front-load,besar,1,0.2424
2854,latih,6,Mesin cuci bukaan atas,besar,1,0.1945
2855,latih,8,Mesin cuci front-load,besar,1,0.2296
2856,latih,6,Mesin cuci bukaan atas,besar,1,0.1838
2857,latih,8,Mesin cuci front-load,besar,1,0.1482
2858,latih,8,Mesin cuci front-load,besar,1,0.1729
2859,latih,6,Mesin cuci bukaan atas,besar,1,0.1295
2860,latih,8,Mesin cuci front-load,besar,1,0.1736
2861,latih,8,Mesin cuci front-load,besar,1,0.1646
2862,latih,8,Mesin cuci front-load,besar,1,0.1622
2863,latih,8,Mesin cuci front-load,besar,1,0.1554
2864,latih,8,Mesin cuci front-load,besar,1,0.1623
2865,latih,6,Mesin cuci bukaan atas,besar,1,0.298
2866,latih,8,Mesin cuci front-load,besar,1,0.1539
2867,latih,6,Mesin cuci bukaan atas,besar,1,0.4364
2868,latih,6,Mesin cuci bukaan atas,besar,1,0.2932
2869,latih,8,Mesin cuci front-load,besar,1,0.1897
2870,latih,8,Mesin cuci front-load,besar,1,0.331
2871,latih,8,Mesin cuci front-load,besar,1,0.1703
2872,latih,6,Mesin cuci bukaan atas,besar,1,0.1688
2873,latih,8,Mesin cuci front-load,besar,1,0.1691
2874,latih,8,Mesin cuci front-load,besar,1,0.1945
2875,latih,8,Mesin cuci front-load,besar,1,0.6242
2876,latih,8,Mesin cuci front-load,besar,1,0.1231
2877,latih,8,Mesin cuci front-load,besar,1,0.3111
2878,latih,6,Mesin cuci bukaan atas,besar,1,0.1723
2879,latih,8,Mesin cuci front-load,besar,1,0.1899
2880,latih,8,Mesin cuci front-load,besar,1,0.1865
2881,latih,8,Mesin cuci front-load,besar,1,0.3473
2882,latih,6,Mesin cuci bukaan atas,besar,1,0.4772
2883,latih,6,Mesin cuci bukaan atas,besar,0,0.9302
2884,latih,6,Mesin cuci bukaan atas,besar,1,0.197
2885,latih,8,Mesin cuci front-load,besar,1,0.283
2886,latih,8,Mesin cuci front-load,besar,1,0.3808
2887,latih,8,Mesin cuci front-load,besar,1,0.1623
2888,latih,8,Mesin cuci front-load,besar,1,0.143
2889,latih,8,Mesin cuci front-load,besar,1,0.1969
2890,latih,6,Mesin cuci bukaan atas,besar,1,0.3887
2891,latih,6,Mesin cuci bukaan atas,besar,1,0.1589
2892,latih,6,Mesin cuci bukaan atas,besar,1,0.2077
2893,latih,8,Mesin cuci front-load,besar,1,0.362
2894,latih,8,Mesin cuci front-load,besar,1,0.1529
2895,latih,6,Mesin cuci bukaan atas,besar,1,0.2802
2896,latih,8,Mesin cuci front-load,besar,1,0.1597
2897,latih,6,Mesin cuci bukaan atas,besar,1,0.1919
2898,latih,8,Mesin cuci front-load,besar,1,0.161
2899,latih,8,Mesin cuci front-load,besar,1,0.2054
2900,latih,5,Pemutar CD/radio,kecil,0,0.993
2901,latih,6,Mesin cuci bukaan atas,besar,1,0.144
2902,latih,8,Mesin cuci front-load,besar,1,0.1522
2903,latih,8,Mesin cuci front-load,besar,1,0.1784
2904,latih,6,Mesin cuci bukaan atas,besar,1,0.2242
2905,latih,8,Mesin cuci front-load,besar,1,0.1937
2906,latih,6,Mesin cuci bukaan atas,besar,1,0.1551
2907,latih,8,Mesin cuci front-load,besar,1,0.1502
2908,latih,8,Mesin cuci front-load,besar,1,0.2889
2909,latih,6,Mesin cuci bukaan atas,besar,1,0.2096
2910,latih,8,Mesin cuci front-load,besar,1,0.1816
2911,latih,8,Mesin cuci front-load,besar,1,0.2075
2912,latih,8,Mesin cuci front-load,besar,1,0.3912
2913,latih,8,Mesin cuci front-load,besar,1,0.2983
2914,latih,8,Mesin cuci front-load,besar,1,0.1575
2915,latih,8,Mesin cuci front-load,besar,1,0.1758
2916,latih,6,Mesin cuci bukaan atas,besar,1,0.1555
2917,latih,8,Mesin cuci front-load,besar,1,0.2297
2918,latih,6,Mesin cuci bukaan atas,besar,1,0.197
2919,latih,6,Mesin cuci bukaan atas,besar,0,0.4531
2920,latih,6,Mesin cuci bukaan atas,besar,1,0.2488
2921,latih,8,Mesin cuci front-load,besar,1,0.3458
2922,latih,6,Mesin cuci bukaan atas,besar,1,0.2002
2923,latih,8,Mesin cuci front-load,besar,1,0.3533
2924,latih,8,Mesin cuci front-load,besar,1,0.1997
2925,latih,8,Mesin cuci front-load,besar,1,0.1995
2926,latih,8,Mesin cuci front-load,besar,1,0.1593
2927,latih,6,Mesin cuci bukaan atas,besar,1,0.1144
2928,latih,8,Mesin cuci front-load,besar,1,0.7161
2929,latih,8,Mesin cuci front-load,besar,1,0.2515
2930,latih,8,Mesin cuci front-load,besar,1,0.1816
2931,latih,8,Mesin cuci front-load,besar,1,0.1168
2932,latih,8,Mesin cuci front-load,besar,1,0.1534
2933,latih,8,Mesin cuci front-load,besar,1,0.2184
2934,latih,8,Mesin cuci front-load,besar,1,0.1632
2935,latih,8,Mesin cuci front-load,besar,1,0.2051
2936,latih,8,Mesin cuci front-load,besar,1,0.1795
2937,latih,8,Mesin cuci front-load,besar,1,0.3733
2938,latih,6,Mesin cuci bukaan atas,besar,1,0.1955
2939,latih,8,Mesin cuci front-load,besar,1,0.1551
2940,latih,8,Mesin cuci front-load,besar,1,0.2377
2941,latih,8,Mesin cuci front-load,besar,1,0.4211
2942,latih,6,Mesin cuci bukaan atas,besar,1,0.4991
2943,latih,6,Mesin cuci bukaan atas,besar,1,0.2089
2944,latih,8,Mesin cuci front-load,besar,1,0.2181
2945,latih,6,Mesin cuci bukaan atas,besar,0,0.8128
2946,latih,8,Mesin cuci front-load,besar,1,0.2181
2947,latih,8,Mesin cuci front-load,besar,1,0.3237
2948,latih,8,Mesin cuci front-load,besar,1,0.1752
2949,latih,8,Mesin cuci front-load,besar,1,0.2077
2950,latih,6,Mesin cuci bukaan atas,besar,1,0.4028
2951,latih,6,Mesin cuci bukaan atas,besar,1,0.3679
2952,latih,8,Mesin cuci front-load,besar,1,0.4369
2953,latih,6,Mesin cuci bukaan atas,besar,1,0.1416
2954,latih,8,Mesin cuci front-load,besar,1,0.1597
2955,latih,6,Mesin cuci bukaan atas,besar,1,0.1462
2956,latih,8,Mesin cuci front-load,besar,1,0.3039
2957,latih,6,Mesin cuci bukaan atas,besar,1,0.2047
2958,latih,6,Mesin cuci bukaan atas,besar,1,0.2825
2959,latih,8,Mesin cuci front-load,besar,1,0.2097
2960,latih,6,Mesin cuci bukaan atas,besar,1,0.2486
2961,latih,8,Mesin cuci front-load,besar,1,0.1982
2962,latih,8,Mesin cuci front-load,besar,1,0.19
2963,latih,8,Mesin cuci front-load,besar,1,0.3612
2964,latih,8,Mesin cuci front-load,besar,1,0.1847
2965,latih,8,Mesin cuci front-load,besar,1,0.195
2966,latih,8,Mesin cuci front-load,besar,1,0.1785
2967,latih,6,Mesin cuci bukaan atas,besar,1,0.1719
2968,latih,6,Mesin cuci bukaan atas,besar,1,0.2614
2969,latih,6,Mesin cuci bukaan atas,besar,1,0.2021
2970,latih,8,Mesin cuci front-load,besar,1,0.1747
2971,latih,8,Mesin cuci front-load,besar,1,0.1907
2972,latih,8,Mesin cuci front-load,besar,1,0.1577
2973,latih,8,Mesin cuci front-load,besar,1,0.4742
2974,latih,8,Mesin cuci front-load,besar,1,0.1676
2975,latih,6,Mesin cuci bukaan atas,besar,1,0.1762
2976,latih,6,Mesin cuci bukaan atas,besar,1,0.2775
2977,latih,6,Mesin cuci bukaan atas,besar,1,0.3767
2978,latih,8,Mesin cuci front-load,besar,1,0.1594
2979,latih,8,Mesin cuci front-load,besar,1,0.3578
2980,latih,6,Mesin cuci bukaan atas,besar,1,0.152
2981,latih,6,Mesin cuci bukaan atas,besar,1,0.1491
2982,latih,8,Mesin cuci front-load,besar,1,0.1865
2983,latih,6,Mesin cuci bukaan atas,besar,1,0.1096
2984,latih,8,Mesin cuci front-load,besar,1,0.3786
2985,latih,8,Mesin cuci front-load,besar,1,0.2184
2986,latih,8,Mesin cuci front-load,besar,1,0.3384
2987,latih,8,Mesin cuci front-load,besar,1,0.188
2988,latih,6,Mesin cuci bukaan atas,besar,1,0.2226
2989,latih,6,Mesin cuci bukaan atas,besar,1,0.4309
2990,latih,6,Mesin cuci bukaan atas,besar,1,0.1343
2991,latih,8,Mesin cuci front-load,besar,1,0.5048
2992,latih,8,Mesin cuci front-load,besar,1,0.2244
2993,latih,8,Mesin cuci front-load,besar,1,0.22
2994,latih,6,Mesin cuci bukaan atas,besar,1,0.3396
2995,latih,6,Mesin cuci bukaan atas,besar,1,0.1606
2996,latih,6,Mesin cuci bukaan atas,besar,1,0.1986
2997,latih,8,Mesin cuci front-load,besar,1,0.1805
2998,latih,8,Mesin cuci front-load,besar,1,0.3538
2999,latih,6,Mesin cuci bukaan atas,besar,1,0.1983
3000,latih,8,Mesin cuci front-load,besar,1,0.1869
3001,latih,6,Mesin cuci bukaan atas,besar,1,0.1718
3002,latih,8,Mesin cuci front-load,besar,1,0.325
3003,latih,8,Mesin cuci front-load,besar,1,0.1297
3004,latih,8,Mesin cuci front-load,besar,1,0.319
3005,latih,8,Mesin cuci front-load,besar,1,0.2291
3006,latih,8,Mesin cuci front-load,besar,0,0.982
3007,latih,8,Mesin cuci front-load,besar,1,0.1674
3008,latih,6,Mesin cuci bukaan atas,besar,0,0.4452
3009,latih,6,Mesin cuci bukaan atas,besar,0,0.9892
3010,latih,8,Mesin cuci front-load,besar,1,0.2747
3011,latih,6,Mesin cuci bukaan atas,besar,1,0.1707
3012,latih,6,Mesin cuci bukaan atas,besar,1,0.1925
3013,latih,8,Mesin cuci front-load,besar,1,0.154
3014,latih,6,Mesin cuci bukaan atas,besar,1,0.1712
3015,latih,6,Mesin cuci bukaan atas,besar,1,0.406
3016,latih,6,Mesin cuci bukaan atas,besar,1,0.1714
3017,latih,8,Mesin cuci front-load,besar,1,0.5063
3018,latih,8,Mesin cuci front-load,besar,1,0.3328
3019,latih,6,Mesin cuci bukaan atas,besar,1,0.1886
3020,latih,8,Mesin cuci front-load,besar,0,0.9536
3021,latih,8,Mesin cuci front-load,besar,1,0.1862
3022,latih,8,Mesin cuci front-load,besar,1,0.2
3023,latih,8,Mesin cuci front-load,besar,1,0.152
3024,latih,6,Mesin cuci bukaan atas,besar,1,0.1834
3025,latih,6,Mesin cuci bukaan atas,besar,1,0.3077
3026,latih,6,Mesin cuci bukaan atas,besar,1,0.1576
3027,latih,6,Mesin cuci bukaan atas,besar,1,0.2028
3028,latih,8,Mesin cuci front-load,besar,0,1.0128
3029,latih,8,Mesin cuci front-load,besar,1,0.193
3030,latih,6,Mesin cuci bukaan atas,besar,1,0.2824
3031,latih,6,Mesin cuci bukaan atas,besar,1,0.3449
3032,latih,8,Mesin cuci front-load,besar,1,0.1835
3033,latih,8,Mesin cuci front-load,besar,1,0.3443
3034,latih,8,Mesin cuci front-load,besar,1,0.1506
3035,latih,6,Mesin cuci bukaan atas,besar,1,0.1265
3036,latih,6,Mesin cuci bukaan atas,besar,0,0.5189
3037,latih,8,Mesin cuci front-load,besar,1,0.1705
3038,latih,8,Mesin cuci front-load,besar,1,0.2264
3039,latih,6,Mesin cuci bukaan atas,besar,1,0.1566
3040,latih,8,Mesin cuci front-load,besar,1,0.2312
3041,latih,6,Mesin cuci bukaan atas,besar,1,0.189
3042,latih,6,Mesin cuci bukaan atas,besar,0,0.8571
3043,latih,8,Mesin cuci front-load,besar,1,0.1594
3044,latih,8,Mesin cuci front-load,besar,1,0.245
3045,latih,8,Mesin cuci front-load,besar,1,0.2036
3046,latih,8,Mesin cuci front-load,besar,1,0.4571
3047,latih,8,Mesin cuci front-load,besar,1,0.4785
3048,latih,8,Mesin cuci front-load,besar,1,0.1681
3049,latih,8,Mesin cuci front-load,besar,1,0.3952
3050,latih,6,Mesin cuci bukaan atas,besar,1,0.1871
3051,latih,6,Mesin cuci bukaan atas,besar,1,0.1537
3052,latih,6,Mesin cuci bukaan atas,besar,1,0.1524
3053,latih,8,Mesin cuci front-load,besar,1,0.1642
3054,latih,6,Mesin cuci bukaan atas,besar,1,0.1902
3055,latih,6,Mesin cuci bukaan atas,besar,1,0.1997
3056,latih,6,Mesin cuci bukaan atas,besar,1,0.1998
3057,latih,6,Mesin cuci bukaan atas,besar,1,0.2163
3058,latih,6,Mesin cuci bukaan atas,besar,1,0.1436
3059,latih,6,Mesin cuci bukaan atas,besar,1,0.4104
3060,latih,8,Mesin cuci front-load,besar,1,0.1782
3061,latih,8,Mesin cuci front-load,besar,1,0.1641
3062,latih,8,Mesin cuci front-load,besar,1,0.1262
3063,latih,8,Mesin cuci front-load,besar,1,0.2053
3064,latih,6,Mesin cuci bukaan atas,besar,1,0.4637
3065,latih,6,Mesin cuci bukaan atas,besar,1,0.2654
3066,latih,6,Mesin cuci bukaan atas,besar,1,0.1302
3067,latih,8,Mesin cuci front-load,besar,1,0.1841
3068,latih,8,Mesin cuci front-load,besar,1,0.2925
3069,latih,8,Mesin cuci front-load,besar,1,0.1617
3070,latih,8,Mesin cuci front-load,besar,1,0.1787
3071,latih,8,Mesin cuci front-load,besar,1,0.3148
3072,latih,6,Mesin cuci bukaan atas,besar,1,0.2244
3073,latih,8,Mesin cuci front-load,besar,1,0.4677
3074,latih,8,Mesin cuci front-load,besar,1,0.1701
3075,latih,8,Mesin cuci front-load,besar,1,0.3832
3076,latih,8,Mesin cuci front-load,besar,1,0.4557
3077,latih,8,Mesin cuci front-load,besar,1,0.1383
3078,latih,8,Mesin cuci front-load,besar,1,0.3413
3079,latih,6,Mesin cuci bukaan atas,besar,1,0.1334
3080,latih,0,Aki (baterai timbal-asam),baterai,1,0.7406
3081,latih,0,Aki (baterai timbal-asam),baterai,1,0.8697
3082,latih,0,Aki (baterai timbal-asam),baterai,1,0.8333
3083,latih,0,Aki (baterai timbal-asam),baterai,1,0.8134
3084,latih,0,Aki (baterai timbal-asam),baterai,1,0.8283
3085,latih,0,Aki (baterai timbal-asam),baterai,1,0.7964
3086,latih,0,Aki (baterai timbal-asam),baterai,1,0.7716
3087,latih,0,Aki (baterai timbal-asam),baterai,1,0.831
3088,latih,0,Aki (baterai timbal-asam),baterai,1,0.8422
3089,latih,0,Aki (baterai timbal-asam),baterai,1,0.8297
3090,latih,0,Aki (baterai timbal-asam),baterai,1,0.8304
3091,latih,0,Aki (baterai timbal-asam),baterai,1,0.8157
3092,latih,0,Aki (baterai timbal-asam),baterai,1,0.7677
3093,latih,0,Aki (baterai timbal-asam),baterai,1,0.8225
3094,latih,0,Aki (baterai timbal-asam),baterai,1,0.8242
3095,latih,0,Aki (baterai timbal-asam),baterai,1,0.8242
3096,latih,0,Aki (baterai timbal-asam),baterai,1,0.8289
3097,latih,0,Aki (baterai timbal-asam),baterai,1,0.7527
3098,latih,0,Aki (baterai timbal-asam),baterai,1,0.7926
3099,latih,0,Aki (baterai timbal-asam),baterai,1,0.7599
3100,latih,0,Aki (baterai timbal-asam),baterai,1,0.796
3101,latih,0,Aki (baterai timbal-asam),baterai,1,0.8074
3102,latih,0,Aki (baterai timbal-asam),baterai,1,0.79
3103,latih,0,Aki (baterai timbal-asam),baterai,1,0.8112
3104,latih,0,Aki (baterai timbal-asam),baterai,1,0.824
3105,latih,0,Aki (baterai timbal-asam),baterai,1,0.8124
3106,latih,0,Aki (baterai timbal-asam),baterai,1,0.8117
3107,latih,7,TV/monitor layar datar,layar,0,0.8099
3108,latih,12,Printer,ti,1,0.7002
3109,latih,9,Laptop,layar,1,0.617
3110,latih,12,Printer,ti,1,0.5647
3111,latih,9,Laptop,layar,1,0.8688
3112,latih,4,Baterai ponsel/kamera,baterai,1,0.5311
3113,latih,4,Baterai ponsel/kamera,baterai,1,0.5452
3114,latih,4,Baterai ponsel/kamera,baterai,0,0.6966
3115,latih,4,Baterai ponsel/kamera,baterai,1,0.5117
3116,latih,1,Baterai pack laptop,baterai,0,0.1515
3117,latih,1,Baterai pack laptop,baterai,0,0.2219
3118,latih,4,Baterai ponsel/kamera,baterai,0,0.4285
3119,latih,4,Baterai ponsel/kamera,baterai,0,0.6418
3120,latih,4,Baterai ponsel/kamera,baterai,1,0.522
3121,latih,0,Aki (baterai timbal-asam),baterai,1,0.6148
3122,latih,0,Aki (baterai timbal-asam),baterai,1,0.6304
3123,latih,0,Aki (baterai timbal-asam),baterai,1,0.5935
3124,latih,4,Baterai ponsel/kamera,baterai,1,0.4845
3125,latih,4,Baterai ponsel/kamera,baterai,1,0.5724
3126,latih,4,Baterai ponsel/kamera,baterai,0,0.4953
3127,latih,4,Baterai ponsel/kamera,baterai,1,0.4439
3128,latih,4,Baterai ponsel/kamera,baterai,1,0.4211
3129,latih,0,Aki (baterai timbal-asam),baterai,1,0.6603
3130,latih,1,Baterai pack laptop,baterai,0,0.4756
3131,latih,1,Baterai pack laptop,baterai,0,0.2361
3132,latih,0,Aki (baterai timbal-asam),baterai,1,0.6403
3133,latih,4,Baterai ponsel/kamera,baterai,0,0.6182
3134,latih,1,Baterai pack laptop,baterai,0,0.1485
3135,latih,4,Baterai ponsel/kamera,baterai,1,0.482
3136,latih,4,Baterai ponsel/kamera,baterai,0,0.7073
3137,latih,4,Baterai ponsel/kamera,baterai,1,0.5008
3138,latih,4,Baterai ponsel/kamera,baterai,1,0.5665
3139,latih,4,Baterai ponsel/kamera,baterai,0,0.7979
3140,latih,1,Baterai pack laptop,baterai,0,0.1482
3141,latih,1,Baterai pack laptop,baterai,0,0.5269
3142,latih,4,Baterai ponsel/kamera,baterai,0,0.7847
3143,latih,1,Baterai pack laptop,baterai,0,0.1364
3144,latih,4,Baterai ponsel/kamera,baterai,0,0.7795
3145,latih,4,Baterai ponsel/kamera,baterai,0,0.9217
3146,latih,1,Baterai pack laptop,baterai,0,0.2783
3147,latih,4,Baterai ponsel/kamera,baterai,1,0.5277
3148,latih,0,Aki (baterai timbal-asam),baterai,1,0.6544
3149,latih,4,Baterai ponsel/kamera,baterai,1,0.4548
3150,latih,4,Baterai ponsel/kamera,baterai,0,0.6792
3151,latih,0,Aki (baterai timbal-asam),baterai,1,0.6707
3152,latih,0,Aki (baterai timbal-asam),baterai,1,0.6575
3153,latih,4,Baterai ponsel/kamera,baterai,1,0.4607
3154,latih,1,Baterai pack laptop,baterai,0,0.4806
3155,latih,0,Aki (baterai timbal-asam),baterai,1,0.6334
3156,latih,1,Baterai pack laptop,baterai,0,0.1236
3157,latih,0,Aki (baterai timbal-asam),baterai,1,0.671
3158,latih,0,Aki (baterai timbal-asam),baterai,1,0.6368
3159,latih,4,Baterai ponsel/kamera,baterai,0,0.9308
3160,latih,1,Baterai pack laptop,baterai,0,0.3776
3161,latih,4,Baterai ponsel/kamera,baterai,1,0.499
3162,latih,4,Baterai ponsel/kamera,baterai,1,0.4387
3163,latih,4,Baterai ponsel/kamera,baterai,1,0.4867
3164,latih,1,Baterai pack laptop,baterai,0,0.2124
3165,latih,4,Baterai ponsel/kamera,baterai,0,0.6402
3166,latih,1,Baterai pack laptop,baterai,0,0.18
3167,latih,4,Baterai ponsel/kamera,baterai,1,0.4388
3168,latih,1,Baterai pack laptop,baterai,0,0.1511
3169,latih,1,Baterai pack laptop,baterai,0,0.1761
3170,latih,4,Baterai ponsel/kamera,baterai,1,0.6088
3171,latih,4,Baterai ponsel/kamera,baterai,0,0.6592
3172,latih,4,Baterai ponsel/kamera,baterai,1,0.4338
3173,latih,4,Baterai ponsel/kamera,baterai,0,0.6858
3174,latih,4,Baterai ponsel/kamera,baterai,0,0.6807
3175,latih,0,Aki (baterai timbal-asam),baterai,1,0.6503
3176,latih,4,Baterai ponsel/kamera,baterai,0,0.7713
3177,latih,4,Baterai ponsel/kamera,baterai,0,0.7013
3178,latih,1,Baterai pack laptop,baterai,0,0.1641
3179,latih,4,Baterai ponsel/kamera,baterai,0,0.6599
3180,latih,0,Aki (baterai timbal-asam),baterai,1,0.6231
3181,latih,4,Baterai ponsel/kamera,baterai,1,0.5879
3182,latih,4,Baterai ponsel/kamera,baterai,0,0.6827
3183,latih,0,Aki (baterai timbal-asam),baterai,1,0.6207
3184,latih,4,Baterai ponsel/kamera,baterai,0,0.6091
3185,latih,0,Aki (baterai timbal-asam),baterai,0,0.7277
3186,latih,0,Aki (baterai timbal-asam),baterai,1,0.6336
3187,latih,4,Baterai ponsel/kamera,baterai,0,0.8682
3188,latih,1,Baterai pack laptop,baterai,0,0.2057
3189,latih,0,Aki (baterai timbal-asam),baterai,1,0.5936
3190,latih,4,Baterai ponsel/kamera,baterai,0,0.6166
3191,latih,4,Baterai ponsel/kamera,baterai,0,0.6031
3192,latih,1,Baterai pack laptop,baterai,0,0.5023
3193,latih,0,Aki (baterai timbal-asam),baterai,1,0.6617
3194,latih,4,Baterai ponsel/kamera,baterai,0,0.6532
3195,latih,4,Baterai ponsel/kamera,baterai,0,0.6439
3196,latih,1,Baterai pack laptop,baterai,0,0.4105
3197,latih,4,Baterai ponsel/kamera,baterai,0,0.5803
3198,latih,1,Baterai pack laptop,baterai,0,0.4889
3199,latih,4,Baterai ponsel/kamera,baterai,0,0.6822
3200,latih,1,Baterai pack laptop,baterai,0,0.6272
3201,latih,4,Baterai ponsel/kamera,baterai,1,0.5052
3202,latih,1,Baterai pack laptop,baterai,0,0.3312
3203,latih,4,Baterai ponsel/kamera,baterai,0,0.6401
3204,latih,1,Baterai pack laptop,baterai,0,0.1226
3205,latih,4,Baterai ponsel/kamera,baterai,1,0.5298
